lev,roa,size,mb,bign,loss,salesgrowth,fraud_year_tplus1,cash
0.1742,0.1439,10.5128,5.3185,1,0,0.0853,0,0.166
0.2422,0.0655,5.7635,1.7027,1,0,0.0663,0,0.0027
0.3178,0.0629,5.9748,1.6784,1,0,0.1045,0,0.0051
0.0056,0.018,6.9099,1.2708,0,0,0.0961,0,0.0853
0.2194,0.0538,5.9938,1.3656,1,0,0.0245,0,0.0334
0.0313,0.1952,6.9297,2.0358,1,0,0.0374,0,0.1275
0.162,0.1312,8.607,4.1912,1,0,0.0211,0,0.0571
0.1593,0.1309,8.8897,2.9526,1,0,0.0743,0,0.0486
0.1304,0.1764,9.9038,4.5867,1,0,0.089,0,0.0913
0,0.2048,5.3389,2.3453,1,0,0.2342,0,0.144
0,0.2386,5.6832,2.6655,1,0,0.3163,0,0.2685
0.0358,0.1237,5.8977,2.4801,1,0,0.6592,0,0.3438
0.32,0.094,11.0197,6.4398,1,0,0.0394,0,0.0185
0.2375,0.0379,11.0197,2.9012,1,0,0.0019,0,0.0173
0.1895,0.0823,11.0197,2.0976,1,0,0.0537,0,0.0195
0.1954,0.0897,4.6267,1.0693,1,0,0.2349,0,0.0237
0.1601,0.1397,5.0447,1.3201,1,0,0.2509,0,0.0206
0.1018,0.1174,5.0795,1.1606,1,0,0.1043,0,0.0501
0.2339,0.085,10.1413,1.8385,1,0,0.0487,0,0.011
0.2211,0.1584,11.0197,6.037,1,0,0.1207,0,0.0809
0.2885,0.0789,11.0197,3.8505,1,0,-0.0773,0,0.0114
0.2482,0.0879,10.7814,2.7207,1,0,-0.0588,0,0.0502
0.3484,0.0996,6.9765,3.095,1,0,0.056,0,0.0112
0.4455,0.1259,8.1593,2.6362,1,0,0.5145,0,0.0033
0.3528,0.0579,8.0894,2.0846,1,0,0.0058,0,0.0089
0.156,0.1033,7.0981,3.2645,1,0,0.0188,0,0.0113
0.2556,0.1368,7.5923,2.9561,1,0,-0.0156,0,0.0163
0.2544,0.1064,7.8846,2.3325,1,0,0.1123,0,0.0334
0.3007,0.1713,3.9606,3.0298,1,0,0.1139,0,0.1302
0.2197,0.1719,4.244,2.0083,1,0,0.1944,0,0.0277
0.1951,0.2224,4.3217,1.7296,1,0,0.1538,0,0.0154
0.1614,0.1874,4.2604,1.3446,1,0,0.1874,0,0.0109
0.0131,0.1506,5.7088,2.407,1,0,0.1247,0,0.0999
0.1545,0.0556,7.6185,3.1565,1,0,0.1728,0,0.0212
0.2735,0.0474,3.3977,1.4018,0,0,-0.0174,0,0.0006
0.3934,0.0613,3.5665,1.1284,1,0,0.0524,0,0.0035
0.0631,0.0677,11.0197,1.4928,1,0,0.0979,0,0.2679
0.1249,0.0038,5.9925,0.9135,1,0,0.0767,0,0.0518
0.0374,0.2142,9.0508,4.6793,1,0,0.2267,0,0.1543
0.0557,0.1691,9.7577,5.0519,1,0,0.1719,0,0.3005
0.0435,0.1795,10.0142,3.6028,1,0,0.1649,0,0.3077
0.3843,0.005,6.8735,1.8808,1,1,0.1286,0,0.0267
0.2257,0.0776,5.038,1.8693,1,0,0.0304,0,0.0057
0.2723,0.1024,5.2155,1.9774,1,0,0.185,0,0.0018
0.6881,0.1854,2.9006,0.1751,1,1,0.2981,0,0.3652
0.6881,0.1138,3.3706,0.1751,1,0,0.0432,0,0.0317
0.0865,0.0341,5.1233,0.9315,1,0,0.1775,0,0.0509
0.3147,0.0679,5.9637,1.5904,1,0,0.321,0,0.0216
0.291,0.0912,7.8843,2.1077,1,0,0.0113,0,0.2937
0,0.3895,4.1775,3.2692,1,0,-0.0688,0,0.4786
0.0616,0.2583,8.7171,8.4972,1,0,0.3537,0,0.559
0,0.2988,7.4462,3.8537,1,0,0.2116,0,0.1678
0,0.2826,7.6393,3.7593,1,0,0.0844,0,0.1962
0,0.3243,8.0819,4.8474,1,0,0.1224,0,0.1752
0,0.2525,8.915,6.3264,1,0,0.1564,0,0.1218
0,0.2969,8.8655,5.5076,1,0,0.1665,0,0.1573
0.0599,0.0762,2.5618,1.2498,1,0,0.1232,0,0.2085
0.048,0.0976,2.946,1.6698,0,0,0.2095,0,0.345
0.027,0.1238,2.9135,1.4814,0,0,0.2128,0,0.3243
0.3074,0.0415,8.022,2.3934,1,0,-0.0919,0,0.0237
0.2171,0.1431,8.889,4.6522,1,0,0.2043,0,0.093
0.1771,0.1481,8.8139,4.4152,1,0,0.2085,0,0.1664
0.223,0.1142,8.5824,4.5865,1,0,-0.0117,0,0.0445
0.2951,0.0969,5.7285,1.753,1,0,0.0433,0,0.0831
0.3524,0.0977,6.0074,2.1038,1,0,0.0852,0,0.0531
0.3211,0.0999,6.2345,2.4833,1,0,0.9292,0,0.0604
0.2507,0.1082,6.8045,1.7698,1,0,-0.0402,0,0.02
0.3041,0.0579,6.5713,1.3486,1,0,-0.3233,0,0.0397
0.2799,0.0511,7.1169,1.5602,1,0,-0.3233,0,0.0173
0.0551,0.0116,6.8513,1.4971,1,0,0.2058,0,0.0382
0,0.2646,8.2012,3.5066,1,0,0.2387,0,0.415
0.1531,0.2158,8.3185,3.3638,1,0,0.4908,0,0.0696
0.2053,0.1739,8.8911,5.3064,1,0,0.1053,0,0.1391
0.1015,0.2529,8.9629,4.1161,1,0,0.1408,0,0.3006
0.1755,0.1616,6.3674,2.2845,1,0,0.095,0,0.0267
0.6881,0.1119,6.3668,0.1751,1,0,-0.2082,0,0.1398
0.0191,0.0203,7.9479,1.2858,0,0,0.0889,0,0.1026
0,0.2121,6.7955,2.5623,1,0,0.0702,0,0.0196
0.0014,0.1576,6.6036,1.5695,1,0,0.0921,0,0.0431
0.0007,0.1422,6.1381,1.0803,1,0,-0.004,0,0.0109
0.053,0.1261,6.4942,1.4469,1,0,0.0614,0,0.0026
0.1776,0.0664,6.5824,1.1064,1,0,0.2189,0,0.0044
0.1278,0.1003,9.5963,1.6376,1,0,-0.1572,0,0.152
0.2405,0.0658,10.1804,3.4279,1,0,-0.0709,0,0.0446
0.2508,0.0105,10.426,4.1435,1,0,-0.0663,0,0.0874
0.1969,0.0322,10.5793,16.2844,1,0,0.121,0,0.1809
0,0.4244,5.2705,3.5036,0,0,0.2214,0,0.3093
0.0006,0.1137,5.7116,13.135,1,0,0.2895,0,0.3507
0.0545,0.1394,4.6355,3.6047,1,0,0.0697,0,0.2502
0.0026,0.0038,7.9206,3.6959,1,0,-0.2234,0,0.3387
0.002,0.3272,8.7745,6.6612,1,0,0.2477,0,0.3476
0.0026,0.3361,8.3603,4.3432,1,0,0.1575,0,0.2137
0.0013,0.2891,8.0528,3.1941,1,0,-0.0097,0,0.2513
0.5662,0.0142,5.6715,5.8443,1,0,0.0388,0,0.0248
0.3184,0.0495,7.2557,1.4312,1,0,0.0516,0,0.0016
0.2918,0.0609,7.5162,1.7118,1,0,0.066,0,0.0011
0.3137,0.0484,7.8525,1.889,1,0,0.0717,0,0.0047
0,0.209,4.1068,2.2948,1,0,-0.0166,0,0.3269
0,0.1066,3.6974,1.2085,1,0,-0.0121,0,0.2151
0,0.1295,3.6051,1.0369,1,0,0.017,0,0.2215
0,0.1594,4.0673,1.7869,1,0,0.0139,0,0.2685
0,0.1477,4.4724,2.2261,0,0,0.0546,0,0.2507
0,0.1186,4.2718,1.8748,0,0,-0.0585,0,0.1907
0,0.1678,3.2906,3.5445,1,0,0.0394,0,0.1968
0.4654,0.0781,2.3384,5.4928,1,0,-0.1828,0,0.0125
0.335,0.2337,3.0931,5.6094,1,0,0.3841,0,0.0107
0.0156,0.0773,4.1485,1.4468,1,0,0.1046,0,0.0879
0.0065,0.2303,6.0246,1.4728,1,0,0.2767,0,0.0946
0.0051,0.3126,6.5959,2.0416,1,0,0.4294,0,0.0928
0.0503,0.0312,2.5981,0.7411,0,0,0.0177,0,0.0235
0.0146,0.098,5.505,2.1033,1,0,0.118,0,0.1648
0.0133,0.1958,6.477,3.1911,1,0,0.1851,0,0.224
0.0119,0.1583,6.1338,2.0006,1,0,0.0682,0,0.2104
0.1765,0.1662,7.429,3.3868,1,0,0.2164,0,0.0942
0.2817,0.1113,7.5464,2.1255,1,0,0.338,0,0.0954
0.5226,0.0917,4.657,3.102,0,0,0.9325,0,0.0002
0.0516,0.1538,4.4282,1.0157,1,0,0.0365,0,0.3534
0.0985,0.1803,4.3575,0.7636,1,0,0.2608,0,0.3945
0.3477,0.1623,4.8109,1.0925,1,0,0.1866,0,0.3273
0.4088,0.077,4.7512,0.9764,1,0,0.1099,0,0.3467
0,0.1828,4.7957,2.7123,1,0,0.0807,0,0.1885
0,0.0253,4.3191,1.4354,1,0,-0.0212,0,0.1606
0.0965,0.2587,6.8745,2.3955,1,0,0.1282,0,0.2844
0.0939,0.2192,6.9057,2.2708,1,0,0.0421,0,0.2137
0.3699,0.0621,6.721,1.8451,1,0,0.1653,0,0.1601
0.3412,0.0879,7.0032,2.1363,1,0,0.0839,0,0.2202
0.2433,0.1065,7.4907,2.0145,1,0,0.3633,0,0.0808
0.0784,0.3544,11.0197,14.7071,1,0,0.106,1,0.1728
0.2781,0.1608,10.8174,4.8894,1,0,-0.0725,0,0.2456
0.2972,0.1484,10.7138,4.0125,1,0,-0.0089,0,0.2061
0.3993,0.0686,2.2167,1.1217,1,0,0.0664,0,0.1227
0.3404,0.066,7.0912,1.454,1,0,-0.0914,0,0.0192
0.6005,0.0081,3.0412,1.1569,0,1,-0.0357,0,0.0172
0.1178,0.2032,7.7075,2.7594,1,0,0.1225,0,0.071
0.2424,0.1962,7.6325,4.5677,1,0,-0.0093,0,0.0248
0.0228,0.1977,8.2264,3.567,1,0,0.0569,0,0.0999
0.0206,0.2031,8.3338,3.5066,1,0,0.025,0,0.0444
0.2652,0.1714,8.6478,5.2513,1,0,0.0743,0,0.0286
0.0591,0.0782,6.2696,1.3501,1,0,0.0599,0,0.0939
0.1427,0.1677,6.963,1.8373,1,0,0.2867,0,0.018
0.1325,0.0981,7.7621,2.2526,1,0,0.1264,0,0.1506
0.173,0.0512,7.4903,1.6252,1,0,0.1012,0,0.1031
0.1621,0.059,7.9836,2.2166,1,0,0.1123,0,0.096
0.0182,0.1659,6.6305,2.1425,1,0,0.2525,0,0.0576
0.0147,0.1221,2.1345,0.3137,0,0,0.2859,0,0.1188
0.0052,0.1595,2.2565,0.6636,0,0,0.1671,0,0.1066
0,0.0447,2.9728,0.2986,1,0,0.063,0,0.0445
0,0.1509,4.1285,0.5109,1,0,0.1472,0,0.0898
0,0.1114,4.7645,0.8177,1,0,0.1444,0,0.0482
0.1122,0.0527,2.1345,0.3905,0,0,0.2158,0,0.1299
0.0599,0.2304,2.3301,0.9109,0,0,0.3488,0,0.1103
0.266,0.0418,2.2611,0.7487,0,0,0.1904,0,0.0956
0.1133,0.0344,6.0459,1.0971,1,0,0.0793,0,0.0197
0.0846,0.0869,6.7451,1.0052,1,0,0.0553,0,0.1315
0.0791,0.1091,7.3026,1.6026,1,0,0.1242,0,0.1181
0.1987,0.0705,6.623,2.4686,0,1,0.1153,0,0.1464
0.2635,0.0949,6.7728,1.972,0,0,0.3285,0,0.0433
0.3007,0.0725,6.8559,1.7976,0,0,0.1776,0,0.0649
0.1613,0.1381,9.2022,5.0782,1,0,0.0466,0,0.0788
0.3678,0.0753,5.1509,1.3962,1,0,0.2713,0,0.0068
0.1597,0.0471,5.0933,1.0849,1,0,0.0406,0,0.026
0.1405,0.0791,5.0333,0.9617,1,0,0.0114,0,0.1305
0.1017,0.0253,2.9711,1.9852,0,0,-0.3233,0,0.0511
0.2367,0.08,3.0305,1.6987,0,0,0.202,0,0.1096
0.2836,0.119,5.3483,3.397,1,0,0.3094,0,0.0038
0.123,0.1627,5.9284,3.8646,1,0,0.3348,0,0.0213
0.1012,0.0874,7.5973,2.4457,1,0,0.2099,0,0.003
0.009,0.162,4.734,3.332,1,0,0.3405,0,0.1028
0.0232,0.2505,5.5602,5.8105,1,0,0.8314,0,0.0221
0.0918,0.0992,5.1524,3.242,1,0,0.0834,0,0.0234
0.1975,0.138,5.9708,2.8215,1,0,0.1914,0,0.0173
0,0.0791,6.463,2.1556,1,0,-0.0933,0,0.1814
0,0.1189,6.2011,1.4726,1,0,-0.0616,0,0.2823
0.0103,0.0167,9.224,1.4064,1,0,-0.0009,0,0.0429
0.0447,0.0385,9.6173,3.1639,1,0,0.065,0,0.0659
0.3249,0.1534,4.9411,7.1011,1,0,0.2388,0,0.0126
0.4061,0.0683,5.1419,2.2439,1,0,0.3355,0,0.0715
0.1824,0.092,5.3208,1.1744,1,0,-0.0122,0,0.0277
0.1819,0.0759,5.3762,1.5495,1,0,-0.1132,0,0.0889
0.26,0.0847,5.4719,2.3303,1,0,-0.2148,0,0.0669
0.0075,0.0879,5.854,1.5728,1,0,-0.1319,0,0.004
0.1422,0.134,5.5219,1.1324,1,0,0.2557,0,0.1477
0.0295,0.1132,5.883,1.368,1,0,-0.0611,0,0.0815
0.1272,0.2133,3.3294,1.9145,1,0,0.2333,0,0.0523
0.1258,0.1678,4.3423,1.4546,1,0,0.1413,0,0.0665
0.0993,0.1217,3.8511,0.8715,1,0,0.0627,0,0.0054
0.0999,0.0965,3.5016,0.629,1,0,-0.0454,0,0.1144
0,0.116,3.304,1.1195,1,0,0.1235,0,0.6812
0,0.0902,3.2114,0.9456,1,0,0.0802,0,0.5215
0,0.0273,3.4741,1.706,1,0,0.1991,0,0.2823
0.1908,0.0765,8.8944,1.9542,1,0,0.0747,0,0.039
0.2553,0.0951,9.123,1.8345,1,0,0.003,0,0.0402
0.2807,0.0238,8.9213,1.2238,1,0,-0.0099,0,0.0297
0.2536,0.03,9.064,1.2683,1,0,0.0291,0,0.0349
0.0754,0.1161,4.9678,1.09,1,0,0.1339,0,0.1205
0.1149,0.0574,6.3323,1.7629,0,0,0.0618,0,0.0732
0.174,0.0052,2.9838,1.2757,0,0,-0.3233,0,0.144
0.1754,0.1131,3.681,3.0546,1,0,0.5154,0,0.0115
0.0583,0.123,3.7699,1.4471,1,0,0.0648,0,0.0421
0.2876,0.1766,4.8851,3.0947,1,0,-0.1099,0,0.0604
0.2395,0.0724,7.1627,1.3541,1,0,-0.0677,0,0.0769
0.1625,0.1218,4.2231,9.4469,1,0,0.3289,0,0.0239
0,0.2221,5.6429,3.3272,1,0,0.1436,0,0.3236
0,0.1751,4.4663,2.3062,1,0,0.2656,0,0.0133
0.3391,0.1831,7.072,2.3651,1,0,0.359,0,0.055
0.2847,0.1181,7.5467,3.0945,1,0,0.4166,0,0.1104
0.3359,0.0768,7.232,1.5068,1,0,0.249,0,0.0633
0.3505,0.0591,4.6655,1.9337,1,0,0.2504,0,0.0241
0.5225,0.0353,4.9054,2.634,1,0,-0.0033,0,0.0059
0.2706,0.1402,4.1306,2.3277,1,0,0.3417,0,0.0266
0.1716,0.2982,4.5204,2.0705,1,0,0.1186,0,0.0052
0.41,0.1531,4.3187,1.4435,1,0,-0.1173,0,0.0023
0.3572,0.0198,4.0421,1.0652,1,0,0.1452,0,0.0007
0.0249,0.4638,3.6963,5.5294,1,0,0.7343,0,0.0527
0.064,0.0839,4.1913,1.7591,1,0,-0.1941,0,0.4085
0.059,0.0204,7.5919,1.4172,0,0,0.2434,0,0.1305
0.0131,0.0211,7.9733,1.3008,0,0,0.5137,0,0.1347
0.0298,0.021,9.0502,1.8638,1,0,0.1744,0,0.0757
0.0312,0.1078,5.359,1.7829,1,0,0.3426,0,0.0319
0.2714,0.0114,5.4367,1.9461,1,1,-0.3233,0,0.0265
0.2876,0.0528,5.235,1.57,1,0,0.0993,0,0.0021
0.2902,0.0615,5.4274,1.8352,1,0,0.0852,0,0.0033
0.3002,0.0529,5.3245,1.3971,1,0,0.0497,0,0.0129
0.2807,0.0537,6.0136,2.0567,1,0,0.1858,0,0.0049
0.2853,0.037,5.9685,1.9883,1,0,0.0082,0,0.0013
0.2915,0.0494,6.5389,2.4044,1,0,0.1387,0,0.02
0.2027,0.054,6.8692,2.3878,1,0,0.1178,0,0.0098
0.3242,0.1066,2.5739,1.8382,1,0,0.6209,0,0.0923
0.0943,0.1214,9.1083,5.2991,1,0,0.0516,0,0.0142
0.1357,0.2121,9.3623,4.7167,1,0,0.0879,0,0.0084
0.4281,0.1346,9.1646,0.1751,1,0,-0.0797,0,0.0037
0.3751,0.1543,9.4404,9.9109,1,0,0.0618,0,0.0059
0.4213,0.0915,7.7855,2.5169,1,0,0.1768,0,0.0029
0.32,0.1077,8.1257,1.4216,1,0,0.3005,0,0.0067
0.0587,0.01,7.538,0.878,0,0,-0.2635,0,0.2361
0.0815,0.0194,8.1259,1.4538,0,0,-0.317,0,0.2648
0,0.0361,2.1345,0.6285,0,0,-0.0505,0,0.0757
0,0.1411,4.5243,6.0841,0,0,-0.0314,0,0.2006
0,0.1055,4.3594,4.69,0,0,0.1386,0,0.0857
0.2159,0.1396,7.1693,2.3709,1,0,0.0992,0,0.0069
0.3018,0.0786,8.6173,2.0542,1,0,-0.0036,0,0.0013
0.2182,0.1119,7.0458,1.7676,1,0,0.2531,0,0.0308
0.2208,0.0328,6.4407,1.0077,1,0,-0.119,0,0.0034
0.072,0.0652,6.7227,2.3769,1,0,0.0201,0,0.1117
0.0916,0.0667,6.6966,2.2544,1,0,0.0057,0,0.1125
0.057,0.1749,4.9706,1.6278,1,0,0.2975,0,0.1255
0.0622,0.1171,5.0789,1.7445,1,0,0.2763,0,0.1523
0.0346,0.1897,6.4616,2.4675,1,0,0.168,0,0.1619
0.3443,0.0628,5.0171,1.7616,1,0,0.2295,0,0.0154
0.3961,0.071,5.2854,1.7259,1,0,0.0999,0,0.0013
0.193,0.0963,5.7503,1.984,1,0,0.0653,0,0.0373
0.1727,0.0683,6.7193,1.8833,1,0,0.1061,0,0.055
0.1413,0.0788,6.7419,1.8059,1,0,0.2082,0,0.0563
0.1767,0.099,7.1487,2.2234,1,0,0.1475,0,0.0948
0.4039,0.026,7.2211,1.2659,1,0,0.1198,0,0.0121
0.3634,0.0444,7.6142,3.6881,1,0,0.0096,0,0.0138
0.3064,0.0785,7.9186,4.1231,1,0,0.1291,0,0.0127
0.3727,0.0558,9.7201,3.0466,1,0,-0.0608,0,0.0206
0.3683,0.0412,9.7949,3.1975,1,0,0.0136,0,0.013
0.3675,0.0759,10.4175,4.4783,1,0,0.329,0,0.0103
0.3331,0.0922,10.565,4.5963,1,0,0.2012,0,0.0235
0,0.3131,6.0638,5.4979,1,0,0.2444,0,0.2433
0,0.1524,5.4456,1.3455,1,0,0.0609,0,0.3335
0,0.2101,6.1052,2.1572,1,0,0.1059,0,0.2675
0,0.2164,6.1203,1.6842,1,0,0.0605,0,0.2789
0,0.0831,4.7524,1.183,1,0,0.171,0,0.2434
0,0.1356,3.2125,1.6627,0,0,-0.0221,0,0.4918
0,0.486,4.9795,1.9018,0,0,0.4161,0,0.4212
0,0.3549,5.6144,2.0794,0,0,0.4071,0,0.3353
0.0866,0.0836,6.9303,1.2238,1,0,0.2198,0,0.0117
0.4413,0.0918,8.1038,1.2443,1,0,0.1767,0,0.0648
0.2587,0.0411,8.6481,1.945,1,0,0.1209,0,0.006
0.2822,0.0477,8.5897,1.6916,1,0,0.031,0,0.0289
0.0532,0.0209,6.7012,1.3543,0,0,0.0617,0,0.0581
0.1031,0.0202,7.968,3.0074,0,0,0.1594,0,0.0567
0.1273,0.0192,7.8388,2.121,0,0,0.097,0,0.0423
0.0704,0.0154,7.1594,1.5561,0,0,0.1827,0,0.0505
0.289,0.0651,6.6309,1.5891,1,0,0.0123,0,0.0072
0.1818,0.0331,6.567,1.4331,1,0,-0.0286,0,0.1114
0.2485,0.0574,6.6298,1.5348,1,0,-0.0188,0,0.0926
0.2392,0.0388,6.6984,1.5493,1,0,0.1137,0,0.0115
0.2698,0.0814,6.9554,1.6536,1,0,0.1418,0,0.0058
0.2688,0.0607,6.5893,1.7792,1,0,0.0478,0,0.0132
0.174,0.0359,4.7944,0.7821,1,0,0.0615,0,0.2022
0.2868,0.0546,5.0648,0.9271,1,0,-0.008,0,0.0166
0.3093,0.0529,4.9435,0.7355,1,0,-0.2046,0,0.0891
0.3258,0.0502,5.4951,1.0522,1,0,-0.0002,0,0.0134
0.3494,0.1021,7.186,2.5732,1,0,0.2142,0,0.0074
0.3345,0.1163,7.5374,2.118,1,0,0.1936,0,0.0046
0.3215,0.0987,9.2904,1.1451,1,0,0.9139,0,0.0072
0,0.0132,3.4452,1.1715,1,0,0.017,0,0.123
0.0067,0.158,4.0057,1.5693,1,0,0.5118,0,0.173
0.0033,0.1258,4.5507,2.388,1,0,-0.0129,0,0.0212
0,0.3127,5.891,4.1687,1,0,0.657,0,0.2943
0.0655,0.6007,4.265,6.6787,1,0,0.8314,0,0.0176
0.0555,0.0832,4.4619,3.7463,1,1,0.4295,0,0.1772
0.2951,0.0229,4.6001,1.0496,0,0,0.5294,0,0.0002
0,0.347,5.4397,2.9052,1,0,0.8005,0,0.1345
0.0824,0.0479,2.1345,16.2844,0,0,-0.0303,0,0.0053
0.2157,0.1086,3.653,0.8359,1,0,0.2766,0,0.0267
0.3605,0.0196,4.4422,1.4477,1,0,0.2866,0,0.0208
0.0356,0.187,7.5266,4.1698,1,0,0.1549,0,0.2028
0.1225,0.1169,7.2988,1.8156,1,0,0.1815,0,0.1386
0.4373,0.0203,6.8257,5.8213,1,1,-0.1,0,0.4163
0.3066,0.1316,2.6644,2.7677,1,0,0.025,0,0.0369
0.3498,0.1418,2.7229,2.3907,1,0,0.0589,0,0.0299
0.0857,0.158,3.1317,2.0798,1,0,0.1744,0,0.0353
0.005,0.1963,3.5419,2.0121,1,0,-0.1819,0,0.0869
0.1616,0.1133,4.7921,1.7177,1,0,0.0772,0,0.155
0.1591,0.1577,5.5228,2.8938,1,0,0.3152,0,0.122
0.6881,0.1621,6.0144,16.2844,1,0,0.5364,0,0.0056
0.0064,0.0578,2.1602,0.79,1,0,-0.0754,0,0.1786
0.3482,0.0157,6.0555,1.775,1,0,-0.0467,0,0.0581
0.2828,0.1079,5.8951,1.6671,1,0,-0.022,0,0.0507
0.163,0.0726,2.9364,0.9558,1,0,0.0585,0,0.0223
0.0323,0.1579,4.7172,1.912,1,0,0.2339,0,0.0681
0,0.1806,5.1206,2.5222,1,0,0.0823,0,0.1
0.099,0.1129,5.28,1.3302,1,0,0.2324,0,0.0218
0.4119,0.0128,5.7382,0.8892,1,1,-0.3233,0,0.0202
0.2304,0.0521,4.6767,1.6068,1,0,-0.0152,0,0.0057
0.12,0.0807,10.278,1.9926,1,0,-0.0555,0,0.038
0.1317,0.052,10.439,2.3801,1,0,0.0324,0,0.0406
0.1144,0.1381,10.6561,2.7172,1,0,0.1998,0,0.047
0.141,0.0543,11.0197,2.2469,1,0,-0.0631,0,0.0489
0.0408,0.2433,11.0197,2.5309,1,0,0.0442,0,0.0544
0,0.1367,2.795,1.1118,1,0,0.2939,0,0.2707
0,0.1742,2.7254,0.972,1,0,0.1286,0,0.3003
0,0.183,2.8329,1.0066,1,0,0.0306,0,0.4037
0,0.0413,3.2616,1.0877,1,0,-0.1121,0,0.2127
0.0123,0.2047,6.8599,3.7516,1,0,0.2165,0,0.0299
0.134,0.0537,8.4578,3.0481,1,0,-0.3233,0,0.4873
0.0012,0.0424,9.0399,4.4829,1,0,0.2993,0,0.2854
0,0.0292,7.1388,0.9598,1,0,-0.0193,0,0.6913
0,0.0176,7.1322,0.9756,1,0,-0.0135,0,0.6528
0,0.1135,7.4098,1.1995,1,0,-0.0023,0,0.6746
0.4068,0.0506,4.8436,2.4663,1,0,0.1897,0,0.1328
0.3623,0.0481,5.2203,3.0787,1,0,0.9279,0,0.1253
0.2539,0.0837,5.3222,2.8416,1,0,0.0912,0,0.0527
0.1279,0.1133,10.0512,2.0035,1,0,0.1591,0,0.0918
0.0322,0.0342,9.1985,1.5757,1,0,0.0599,0,0.0449
0.0254,0.0345,5.8622,2.2833,1,0,-0.0327,0,0.0258
0.0244,0.1131,6.098,2.6917,1,0,0.0865,0,0.0906
0.0757,0.1316,6.5425,3.5619,1,0,0.1904,0,0.0466
0.2958,0.1184,7.3872,3.6833,1,0,0.0093,0,0.0676
0.2789,0.1217,8.277,2.9534,1,0,0.0907,0,0.0707
0.082,0.1461,4.8864,2.8396,1,0,0.4021,0,0.0756
0.2821,0.0792,6.1826,2.2291,1,0,0.1796,0,0.0558
0.3782,0.0455,6.3575,2.4192,1,0,0.0429,0,0.0545
0.0245,0.0964,6.3519,1.6384,1,0,-0.0786,0,0.0612
0.09,0.0797,6.3159,1.4047,1,0,0.0483,0,0.0414
0.2718,0.0472,6.1871,1.4229,1,0,0.0057,0,0.0012
0.2697,0.0526,6.337,1.5612,1,0,0.0159,0,0.0134
0.3524,0.0841,8.5481,16.2844,1,0,-0.3233,0,0.0097
0.194,0.0635,6.3385,1.1671,1,0,0.0726,0,0.0529
0,0.0193,3.5821,0.7934,0,0,-0.1743,0,0.5655
0.0034,0.1244,5.136,2.3549,1,0,0.2112,0,0.2877
0.0191,0.1655,7.5096,2.5697,1,0,0.2632,0,0.0484
0.158,0.1432,7.9672,2.7116,1,0,0.259,0,0.0173
0.1678,0.1881,7.2879,4.7231,1,0,0.1557,0,0.1212
0.2017,0.2013,7.3912,4.4509,1,0,0.1756,0,0.0763
0.1686,0.1673,8.9578,4.1148,1,0,0.0474,0,0.0905
0.1521,0.1697,8.8378,3.2743,1,0,0.09,0,0.1011
0.2456,0.1558,8.7139,2.8079,1,0,0.0891,0,0.0435
0.6277,0.0665,8.0281,2.9758,1,0,0.0582,0,0.0321
0.0304,0.0172,6.0555,1.4349,0,0,0.2955,0,0.0672
0.1606,0.0107,7.6036,1.2874,1,0,0.1039,0,0.016
0.0503,0.0286,7.5575,3.4087,0,0,0.195,0,0.1076
0.0776,0.2103,5.7123,3.9377,1,0,0.059,0,0.3029
0.0189,0.2845,5.6463,2.3187,1,0,0.0701,0,0.3057
0,0.3714,6.9112,3.1934,1,0,0.3233,0,0.3888
0.2264,0.1428,6.8687,2.406,1,0,0.2521,0,0.167
0.1191,0.1817,6.1104,2.4118,1,0,0.0825,0,0.109
0.0234,0.1794,7.4689,3.1538,1,0,0.0156,0,0.0568
0.6599,0.0819,5.2634,6.2191,1,0,0.2768,0,0.019
0.4458,0.0861,8.9619,4.4655,1,0,0.9818,0,0.0071
0.1396,0.0876,6.057,1.5842,1,1,-0.0211,0,0.2394
0.0968,0.1034,6.1082,1.0273,1,0,0.1251,0,0.1801
0,0.317,7.571,2.979,1,0,0.4389,0,0.116
0.1431,0.1905,8.3878,3.7753,1,0,0.1843,0,0.0511
0.1389,0.0548,8.7056,2.3739,1,0,-0.3233,0,0.1084
0.1619,0.1144,5.5602,3.4386,0,0,0.1905,0,0.069
0.1355,0.2209,9.1175,7.5007,1,0,0.0204,0,0.0471
0.3988,0.2055,9.1477,16.2844,1,0,0.0437,0,0.0496
0.0562,0.2408,4.7341,1.5217,1,0,0.1958,0,0.1626
0.0292,0.1678,5.459,1.0993,1,0,0.1204,0,0.1288
0.0303,0.0379,5.6407,1.3339,1,0,0.0691,0,0.0389
0.3108,0.0965,3.4976,1.0859,0,0,0.0262,0,0.0275
0.3435,0.0306,8.2666,1.4542,1,0,0.0228,0,0.0055
0.3494,0.0559,8.9189,2.1497,1,0,-0.2352,0,0.0087
0.6206,0.038,5.7847,8.3468,1,0,0.0525,0,0.0036
0.5953,0.0299,6.1758,16.2844,1,0,0.1575,0,0.0081
0.593,0.0299,6.2482,8.0247,1,0,0.0378,0,0.0068
0.5731,0.0326,5.9677,5.1989,1,0,0.0984,0,0.0295
0.1188,0.2882,10.9665,12.6306,1,0,0.0676,0,0.0897
0.0759,0.312,11.0197,16.2844,1,0,0.1141,0,0.0874
0.0691,0.3056,11.0197,16.2844,1,0,0.0293,1,0.1026
